id	x	y	u	SOURCE_ID	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	bp_rp	ra	dec	parallax
336	51.0357	-149.55277	20.181	5309186306434301440	16.572330474853516	17.167133331298828	15.806705474853516	1.3604278564453125	146.0982111135869	-54.15517931680122	0.3343246855484582
337	49.00488	21.44796	17.418	5309187199787593600	14.664685249328612	14.917911529541016	14.241292953491213	0.6766185760498047	146.09627610786583	-54.107257735815296	0.3269124215558239
338	48.21904	6.07621	18.297	5309187199787516416	15.32468605041504	15.641434669494627	14.835390090942385	0.8060445785522461	146.0959877530401	-54.11157161964748	0.3214531696294936
339	47.46881	35.81245	19.02	5309187234147133184	15.886601448059082	16.23786163330078	15.255772590637209	0.9820890426635742	146.09544308096545	-54.10323520543093	0.4876911493487653
340	48.24676	222.6523	20.116	5309189020853548928	16.724308013916016	17.25952911376953	16.003597259521484	1.2559318542480469	146.09478555475835	-54.05086906508562	0.3480979786307769
341	42.89703	-301.5424	20.007	5309185619239512448	16.40062141418457	17.069255828857422	15.579782485961914	1.4894733428955078	146.09512132624144	-54.197806219136666	0.1459807326241954
342	40.71164	102.05446	19.286	5309187298551800704	16.01219367980957	16.470718383789062	15.380950927734377	1.0897674560546875	146.091842802933	-54.08469960827952	0.294702389963892
343	33.31091	-226.62382	19.815	5309185859757690112	16.267620086669922	16.80624008178711	15.441187858581545	1.3650522232055664	146.0900947403877	-54.17685576745032	0.1709155805566326
344	32.35336	-172.94755	18.987	5309185928477174784	15.801855087280272	16.263731002807617	15.161718368530272	1.1020126342773438	146.08934189289556	-54.161811521382994	0.3182406542694308
345	32.08989	-25.99545	19.201	5309187092393285760	15.888580322265623	16.43154525756836	15.160778999328612	1.270766258239746	146.08839690030123	-54.120609701788645	0.1825500785134815
346	27.78486	-257.90673	19.464	5309185825397946624	15.93089485168457	16.4984130859375	15.206832885742188	1.2915802001953125	146.08760690177266	-54.18562490489276	0.3769050696270938
347	29.81027	74.40903	18.378	5309187302866612992	15.214485168457031	15.620546340942385	14.62980842590332	0.9907379150390624	146.0867501780589	-54.09247861440951	0.3316349988834397
348	25.63772	-249.19433	18.409	5309185825397947520	15.31641960144043	15.659505844116213	14.78953742980957	0.8699684143066406	146.08652743878412	-54.1831889720166	0.3576051304826703
349	25.47496	-215.42626	17.064	5309185859757690368	14.397664070129396	14.624756813049316	14.02298069000244	0.601776123046875	146.08626552411226	-54.17373660495757	0.4687722563514351
350	28.74783	258.44137	19.736	5309189085258318336	16.46906852722168	16.92913055419922	15.793481826782228	1.1356487274169922	146.08521411277724	-54.04089526459583	0.4782951707507356
351	25.25761	-130.25016	18.063	5309186306434300672	15.081215858459473	15.392783164978027	14.592621803283691	0.8001613616943359	146.08568694727248	-54.14986548390021	0.3359568464659672
352	27.28977	145.29353	20.73	5309188986493799936	17.291873931884766	17.84471321105957	16.566762924194336	1.2779502868652344	146.08518011922754	-54.07259586091119	0.3104930924107872
353	22.60697	-369.47011	19.181	5309185481800547712	14.427291870117188	15.185674667358398	13.478477478027344	1.707197189331055	146.08571338289505	-54.21689170657492	0.2563196589993731
354	25.44747	-5.97817	16.57	5309187199787385344	13.852744102478027	14.11182689666748	13.429807662963867	0.6820192337036133	146.08509978915654	-54.11502194911176	0.3334570134466715
355	23.22596	-179.46186	18.451	5309185928477171584	15.116389274597168	15.566131591796877	14.475794792175291	1.090336799621582	146.0849878703889	-54.163667518943605	0.2703066714397044
356	25.91155	236.66186	17.001	5309189020853548416	13.944988250732422	14.283717155456545	13.42350959777832	0.8602075576782227	146.083988794871	-54.04701126163608	0.353481538084485
357	23.28255	48.20219	20.766	5309187264192025088	17.3558292388916	17.932796478271484	16.640119552612305	1.2926769256591797	146.08379239514716	-54.09983039040453	0.3500978928014163
358	22.08978	-24.01364	19.426	5309187096708167168	15.553963661193848	16.197309494018555	14.758976936340332	1.4383325576782229	146.0835880388486	-54.12008939528636	0.2639901223783464
359	19.72649	-185.65336	18.186	5309185928477170304	15.162283897399902	15.480128288269045	14.663833618164062	0.8162946701049805	146.08333509915275	-54.16540682431384	0.2801441317478252
360	18.40921	-100.90914	18.039	5309186306434176640	15.131170272827148	15.421345710754396	14.66923713684082	0.7521085739135742	146.0822396578814	-54.1416599035279	0.3199389251457846
361	16.9083	-133.63298	19.873	5309186306440177024	15.156682014465332	15.94064235687256	14.282821655273438	1.657820701599121	146.08169813796684	-54.15085644321135	0.3580336218109499
362	14.30503	-19.15269	18.193	5309187096708167296	15.201849937438965	15.512715339660645	14.707948684692385	0.8047666549682617	146.07980959358224	-54.118750208330816	0.3516072115632507
363	13.18635	-24.04858	19.371	5309187096708165632	16.14348030090332	16.552066802978516	15.40611743927002	1.145949363708496	146.0792854711067	-54.12012482920476	0.3332176787383387
364	9.68619	-315.61256	19.081	5309185722318721280	15.754626274108888	16.216524124145508	15.119991302490234	1.0965328216552734	146.0791958935385	-54.2018616975694	0.2502784798029323
365	7.73148	160.48783	18.905	5309188986493799552	15.984502792358398	16.391035079956055	15.403380393981934	0.9876546859741212	146.0756738564041	-54.06842459420034	0.4613086781204183
366	4.93848	21.67192	20.086	5309187268506863488	16.16309356689453	16.753490447998047	15.40423583984375	1.3492546081542969	146.07508196551598	-54.10734626567788	0.3591937386498165
367	4.4728	-24.55207	20.841	5309187096708293504	17.104591369628906	17.67842674255371	16.35648536682129	1.321941375732422	146.07512825032484	-54.12029657328708	0.4301566122731245
368	0.71598	-306.79223	16.988	5309185722318721664	14.426417350769045	14.673802375793455	14.016270637512209	0.65753173828125	146.0748248655883	-54.19941298561713	0.5523350899524804
369	1.26531	-92.88001	19.992	5309187062348420224	16.77118492126465	17.269393920898438	16.126279830932617	1.1431140899658203	146.07394599472548	-54.13946613010373	0.3145521984889818
370	0.50625	-55.476	19.461	5309187058033528448	16.392425537109375	16.83816146850586	15.77530574798584	1.0628557205200195	146.0733701480588	-54.12899634835291	0.3675638125442872
371	-0.90829	151.63202	18.77	5309187509025048320	14.756455421447754	15.330926895141602	14.00839614868164	1.322530746459961	146.07158291430738	-54.07093873950332	1.9566046635222163
372	-3.20596	-68.58004	19.947	5309187062327754496	16.25776481628418	16.837081909179688	15.45136260986328	1.3857192993164062	146.07163896351628	-54.13268675733919	0.2584640216961544
373	-6.82182	-329.29244	20.252	5309185687958979328	16.827051162719727	17.1690731048584	15.947748184204102	1.2213249206542969	146.07131226418628	-54.205725928593175	0.2343471647073109
374	-3.94616	6.37195	17.063	5309187165427645056	14.46617317199707	14.746904373168944	14.020648002624512	0.7262563705444336	146.07088828965755	-54.11165778511741	0.5910695368530137
375	-8.20265	-106.56024	19.48	5309187058033496576	16.41172981262207	16.872129440307617	15.78736686706543	1.0847625732421875	146.06945558581663	-54.143336841624574	0.4461567700101734
376	-12.49786	-183.27657	19.432	5309185894117428608	15.86888313293457	16.441444396972656	15.145604133605955	1.2958402633666992	146.06783007302923	-54.16484866309593	1.1823639862099529
377	-11.79978	50.61553	14.567	5309187264195073536	12.186473846435549	12.30186653137207	11.97886085510254	0.3230056762695312	146.06688920993153	-54.0992748329022	0.7085778708525158
378	-13.24564	168.69545	16.703	5309187509025048960	14.084236145019531	14.37424087524414	13.627748489379885	0.7464923858642578	146.06555613100818	-54.06618935322984	0.7980932892075895
379	-16.86138	-175.645	19.497	5309185894117428992	16.51630210876465	16.9432315826416	15.932737350463867	1.0104942321777344	146.06566873013875	-54.16272761529021	0.5742278382355923
380	-14.71244	261.61142	20.389	5309189089573023744	14.308959007263184	15.37601375579834	13.292263984680176	2.083749771118164	146.06434976627995	-54.0401447277915	0.1726146294268832
381	-22.91004	-40.75376	16.7	5309187131047234304	10.812751770019531	11.761305809020996	9.856372833251951	1.904932975769043	146.06202432223108	-54.12493150577039	0.3591620486420732
382	-25.36641	13.71384	19.579	5309187165427643392	16.3945369720459	16.789752960205078	15.808198928833008	0.9815540313720704	146.06054758631043	-54.109668007304805	0.245316201446638
383	-28.33506	-244.73081	19.538	5309185791038203264	13.89928913116455	14.820745468139648	12.953201293945312	1.867544174194336	146.06050004799167	-54.182114135218285	0.3401247611628147
384	-27.17616	217.47361	17.43	5309189055213279488	14.424148559570312	14.79682159423828	13.885767936706545	0.9110536575317384	146.0585989773236	-54.05256191754356	0.9299151473691876
385	-32.00714	-116.64345	19.927	5309186684391294336	16.378808975219727	16.96782684326172	15.63614273071289	1.331684112548828	146.05805783319988	-54.14622992294338	0.3511007649102022
386	-29.78844	176.68508	20.522	5309187573438285184	17.202444076538086	17.742422103881836	16.450817108154297	1.291604995727539	146.05754801809633	-54.06398633696085	0.3175340606126386
388	-35.12404	-221.76423	17.972	5309185791038205440	15.194560050964355	15.536274909973145	14.684462547302246	0.8518123626708984	146.0570984336716	-54.1757024644862	0.4340758581192731
389	-32.72604	84.92042	18.321	5309187474665298688	15.288997650146484	15.634603500366213	14.751788139343262	0.8828153610229492	146.05663453219356	-54.08972264522209	0.2563880091236524
391	-35.82929	-4.8643	18.717	5309187165427639552	14.406136512756348	15.00570297241211	13.66995906829834	1.3357439041137695	146.05560793558752	-54.11491208431245	0.5257597431657451
392	-38.25838	-241.70903	15.824	5309185786726327808	13.379262924194336	13.575033187866213	13.052497863769531	0.5225353240966797	146.05571476858464	-54.18130576271518	0.8560217978599964
394	-41.37319	-253.08588	16.002	5309185791038199552	13.410036087036133	13.71290111541748	12.923298835754396	0.7896022796630859	146.05424186227236	-54.184503365470064	1.3265210062055874
395	-37.51654	244.07541	16.953	5309200806245014272	14.3773193359375	14.6734037399292	13.91418743133545	0.75921630859375	146.05350076085804	-54.04513105600888	0.7461713816252202
396	-40.35687	39.48655	18.276	5309187371586203008	15.347753524780272	15.648893356323242	14.88027286529541	0.768620491027832	146.05321097926125	-54.1024795848379	0.3312990880334979
397	-43.96012	-267.19864	20.043	5309185791044092160	16.809263229370117	17.308210372924805	16.141782760620117	1.1664276123046875	146.05309080073582	-54.18845261608711	0.5130361497683528
398	-41.40613	169.8063	19.628	5309187573429758336	16.449859619140625	16.958431243896484	15.758960723876951	1.1994705200195312	146.05199423809918	-54.06595152459773	0.3272823077693675
399	-50.87188	-258.88483	20.348	5309185791038198144	16.788448333740234	17.37678337097168	16.05027198791504	1.3265113830566406	146.0497008797889	-54.18615380114539	0.334589718067026
400	-51.2408	-227.42091	20.667	5309185786723108736	17.252092361450195	17.829050064086914	16.536495208740234	1.2925548553466797	146.04936655522584	-54.177345356156685	0.3868956573549959
401	-48.76615	65.90804	20.27	5309187371586077952	17.071857452392578	17.582670211791992	16.329666137695312	1.2530040740966797	146.0490194493188	-54.09509117477289	0.2797925002177489
402	-50.67357	150.07544	19.841	5309187577744520192	16.524932861328125	17.068099975585938	15.818148612976074	1.2499513626098633	146.04767273494147	-54.07151700929749	0.3142932752009078
404	-56.3182	50.92938	18.9	5309187371586074880	15.746758460998535	16.174922943115234	15.131328582763672	1.0435943603515625	146.0454730953985	-54.0993260129053	0.3318335488693288
405	-56.30349	123.90141	19.304	5309187543384778112	16.008981704711914	16.470491409301758	15.291556358337402	1.1789350509643557	146.04509983105444	-54.07886657461082	0.3336483879158571
406	-59.79225	-234.22811	19.934	5309186546952444032	16.826616287231445	17.18788719177246	16.03904914855957	1.1488380432128906	146.04528607909234	-54.17928718371687	0.5585745682478123
407	-62.95332	-232.32141	20.39	5309186546952443776	16.76168441772461	17.33001708984375	16.03325080871582	1.2967662811279297	146.0437481801097	-54.17873851074014	0.2112488720605355
408	-63.29076	66.65859	19.758	5309187367273727104	16.465682983398438	16.975683212280273	15.792098999023438	1.183584213256836	146.04202931397012	-54.09493931131804	0.3707320125098954
409	-65.22484	-48.50626	19.097	5309186753110773760	15.933411598205566	16.3187198638916	15.366741180419922	0.9519786834716796	146.04171576403326	-54.12723038230158	0.3645949127330191
410	-69.15855	-299.32028	19.691	5309185756678453376	15.85878562927246	16.37171173095703	15.194101333618164	1.1776103973388672	146.04111837258344	-54.197548708895	0.993120290421062
411	-69.02248	-138.36401	15.336	5309186714440083712	13.094361305236816	13.292469024658203	12.740477561950684	0.5519914627075195	146.04034937717998	-54.15244585739134	0.297529725455229
414	-69.28116	146.64797	19.328	5309187543364214656	15.12884521484375	16.23178482055664	13.85122776031494	2.380557060241699	146.03948072891353	-54.07250701983912	0.0061639074306714
415	-70.66035	70.57929	16.525	5309187371586075904	13.781601905822754	14.095459938049316	13.305026054382324	0.7904338836669922	146.0384898023319	-54.093877526981146	1.2504497544694244
416	-72.53552	-110.75366	17.059	5309186718751030400	14.534388542175291	14.81027603149414	14.08029079437256	0.729985237121582	146.03851585419903	-54.14470275428948	0.2299243023599286
417	-72.20447	-10.52947	19.531	5309187337226328192	16.19001007080078	16.900699615478516	15.323637008666992	1.5770626068115234	146.038142182173	-54.11661130235961	0.1352794062246945
418	-71.99357	33.42664	17.648	5309187371586070400	14.67492389678955	14.980107307434082	14.1851224899292	0.7949848175048828	146.0380304050259	-54.104282205873126	0.3658430782869498
419	-76.77661	58.73226	20.598	5309187371586072704	17.39309310913086	17.9451961517334	16.701507568359375	1.2436885833740234	146.0355767246896	-54.09721049114071	0.2875416486264054
420	-80.87316	-94.70194	18.375	5309186753110769664	15.610005378723145	15.971393585205078	15.073853492736816	0.8975400924682617	146.03444428818443	-54.14025471135452	0.586165149478972
421	-81.4012	-54.52622	18.084	5309186959269326976	15.170825958251951	15.467578887939451	14.705909729003906	0.7616691589355469	146.0339598937003	-54.12897053625967	0.3150058116680896
422	-82.5316	-70.18684	20.38	5309186753110770944	16.84542465209961	17.335491180419922	16.193063735961914	1.1424274444580078	146.0334882713545	-54.133360526879486	0.5910716422509857
423	-84.38396	109.88418	18.271	5309187440305556352	15.32241153717041	15.623485565185549	14.84556484222412	0.7779207229614258	146.03167751913517	-54.08288801178632	0.3571043338611792
424	-86.27534	-52.00895	17.944	5309186959269202432	15.235203742980955	15.502490997314451	14.802552223205566	0.6999387741088867	146.03158911745888	-54.12827735579249	0.2125344410590542
425	-85.05654	178.49985	19.844	5309199294416519424	16.458890914916992	17.013341903686523	15.749027252197266	1.2643146514892578	146.0310079729844	-54.06365650262477	0.3638203547041397
426	-89.39388	-198.35089	18.217	5309186546952331392	15.305146217346191	15.674100875854492	14.766200065612791	0.9079008102416992	146.03086184755807	-54.16932429329113	0.7096751161969077
427	-88.0263	163.01811	16.003	5309199294416518144	13.32548713684082	13.587061882019045	12.894807815551758	0.6922540664672852	146.02965529362598	-54.06799975201573	0.339628042036803
428	-91.06387	51.95623	17.771	5309187401631023488	15.016180038452148	15.343466758728027	14.450048446655272	0.8934183120727539	146.02877804201836	-54.09916303865798	0.674739834561434
429	-92.20148	-54.1725	17.744	5309186959269201792	14.815375328063965	15.219975471496582	14.237177848815918	0.982797622680664	146.02872415647187	-54.12890036690575	0.7095680938093454
430	-93.54771	-127.43338	20.191	5309186718730288256	16.973979949951172	17.302736282348633	16.000768661499023	1.3019676208496094	146.02845751510154	-54.14945232345568	0.2649269485106922
431	-92.66954	20.20323	20.129	5309187337226328960	16.7353572845459	17.30204963684082	15.997018814086914	1.3050308227539062	146.02816328414303	-54.1080380910329	0.3180678377370704
432	-96.80002	-346.06383	19.247	5308810445257942912	15.502581596374512	16.10609245300293	14.747714042663574	1.3583784103393557	146.02805148490106	-54.21070091388483	0.3887798483758607
433	-95.90131	-139.49488	18.737	5309186718751144448	15.70995807647705	16.06587028503418	15.14456272125244	0.9213075637817384	146.027412734814	-54.15283524113149	0.3255728077625378
434	-96.17313	-110.29904	20.215	5309186718751028864	16.64051055908203	17.232627868652344	15.893613815307615	1.3390140533447266	146.0271316557077	-54.144658915930464	0.3188781950454624
435	-95.28322	114.30563	19.5	5309187440305555200	15.699378967285156	16.228252410888672	15.015929222106934	1.2123231887817385	146.026420809864	-54.08169251248156	1.3567598531219016
436	-96.9141	24.16054	20.544	5309187405945805568	17.09173011779785	17.623369216918945	16.356735229492188	1.2666339874267578	146.02607829948064	-54.10695283262827	0.1695427807335361
437	-98.46559	40.57553	20.525	5309187405945807488	16.9500732421875	17.513893127441406	16.200130462646484	1.313762664794922	146.02526023822668	-54.102359202251016	0.1648140002952456
438	-102.0588	-106.37895	16.199	5309186718751028480	13.590840339660645	13.77253532409668	13.265296936035156	0.5072383880615234	146.02428409702415	-54.14356958372088	0.5455825789405472
439	-101.06222	134.78584	20.381	5309199294416514944	17.104549407958984	17.623687744140625	16.40374183654785	1.2199459075927734	146.02354896747948	-54.075945423947104	0.3483314095597658
440	-103.97822	167.07587	18.489	5309199294416517376	15.560084342956545	15.818349838256836	14.796624183654783	1.0217256546020508	146.02199691713847	-54.06692067184561	1.5775918086547984
441	-107.42467	-209.66682	19.44	5309186581312066816	16.315378189086914	16.690929412841797	15.745502471923828	0.9454269409179688	146.02223496528936	-54.17253297488551	0.2794054471441695
442	-105.52728	117.07074	17.327	5309187440305554432	14.5317964553833	14.873539924621582	14.002458572387695	0.8710813522338867	146.02147328992265	-54.0809295938293	0.5528415860654501
443	-107.50751	-36.21874	17.785	5309186959269202304	14.822839736938477	15.141246795654297	14.331316947937012	0.8099298477172852	146.02130374475948	-54.12392245279009	0.3053698849691227
444	-108.12501	204.90898	20.133	5309199294416519936	16.794536590576172	17.321619033813477	16.09994125366211	1.2216777801513672	146.01982064164784	-54.056315417122455	0.1917078195169784
445	-109.70518	54.8597	20.266	5309187401631024384	17.004531860351562	17.544029235839844	16.303943634033203	1.2400856018066406	146.01977365007815	-54.098397338551614	0.360672637640912
446	-112.3652	-112.90236	19.944	5309186924888716160	16.645214080810547	16.912633895874023	15.495670318603516	1.4169635772705078	146.0193343115159	-54.14543734393824	0.35617826378596
447	-115.00595	-270.22459	18.165	5308811201172168832	15.177833557128906	15.563992500305176	14.617067337036133	0.946925163269043	146.01889270421992	-54.18953510076775	0.4625397820775364
448	-116.00935	-36.26111	18.421	5309186959269201536	15.55239963531494	15.89076328277588	15.03125	0.8595132827758789	146.01721113809018	-54.12395456202754	0.2367028009894466
449	-118.03366	149.42542	20.004	5309199191337299712	16.430076599121094	16.962881088256836	15.72576141357422	1.2371196746826172	146.0153037365513	-54.07188768607824	0.1630746358262099
450	-122.15659	-103.55006	15.503	5309186920597692160	12.817342758178713	13.117788314819336	12.35109043121338	0.766697883605957	146.014621701283	-54.14284400709917	1.8607522093197653
451	-124.34224	-61.82784	19.674	5309186924909460992	16.396352767944336	16.870328903198242	15.75589370727539	1.1144351959228516	146.01333204592956	-54.13113853806274	0.3584374181430907
452	-131.512	-39.94597	18.641	5309186924909461760	15.592562675476074	15.94394302368164	15.066853523254396	0.8770895004272461	146.00977205315206	-54.1250361423662	0.3436606836807236
453	-136.06944	-154.71816	19.553	5309186821809465600	15.89003849029541	16.38150978088379	15.181458473205566	1.2000513076782229	146.00812597883402	-54.157224152581776	0.8842889449519875
454	-137.75253	-89.81164	16.04	5309186924909456896	13.276371002197266	13.606852531433104	12.77698040008545	0.8298721313476562	146.00702226690467	-54.13903637481965	0.6611332254107766
455	-139.74673	-189.64161	13.647	5309186581312066688	11.265933990478516	11.385522842407228	11.048583984375	0.3369388580322265	146.00655593893737	-54.16702463377335	0.6094165189103271
456	-140.60362	-130.20634	17.785	5309186821830239872	14.54176425933838	14.954304695129396	13.962885856628418	0.9914188385009766	146.00586612921475	-54.150388562077744	0.6113601193640887
457	-144.19957	-335.69821	18.342	5308811166812421504	15.486132621765137	15.861271858215332	14.940715789794922	0.9205560684204102	146.00515138512458	-54.207960348713605	0.7429133507282856
458	-141.91008	46.48056	20.364	5309187401630987136	16.94696807861328	17.53814125061035	16.219602584838867	1.3185386657714844	146.0043497317944	-54.1008334079801	0.3345217189613169
459	-146.51915	-267.80428	17.09	5308811269891385856	13.87141227722168	14.26995086669922	13.313384056091309	0.9565668106079102	146.00370371031212	-54.18895252987035	1.8448601216367249
460	-145.51239	-47.44698	16.7	5309186993628936576	14.20188808441162	14.495002746582031	13.729726791381836	0.7652759552001953	146.0030740033124	-54.12717142856128	0.2544168150958882
461	-148.42446	59.61423	16.597	5309199156977554560	13.981245994567873	14.286861419677734	13.50756549835205	0.7792959213256836	146.0011472691319	-54.0971635742332	1.0316150746292887
462	-151.37638	-255.42511	19.703	5308811265576383872	16.35854721069336	16.843093872070312	15.66923999786377	1.173853874206543	146.00130405139817	-54.18549721564967	0.5558119838047041
463	-160.06433	-247.08218	19.954	5308811265576384000	16.560009002685547	17.12165641784668	15.837509155273438	1.2841472625732422	145.99705816707137	-54.183158959193314	0.3525615468451663
464	-161.05942	-222.9992	18.738	5308811269891645824	15.58096981048584	16.01488494873047	14.97942066192627	1.0354642868041992	145.99646372812455	-54.17643175325085	0.4969595349653364
465	-159.76923	107.19457	20.254	5309199152661538304	16.74271583557129	17.27338981628418	15.912757873535156	1.3606319427490234	145.995470999329	-54.08386654128663	-0.1964270580361912
466	-160.58902	201.94583	20.575	5309199260056811648	17.21236228942871	17.77526092529297	16.509746551513672	1.2655143737792969	145.99456443485818	-54.057313606895534	0.3400335673208939
467	-166.32252	-302.42119	19.354	5308811235531639168	16.27301025390625	16.696077346801758	15.685317993164062	1.010759353637695	145.99432417208675	-54.19869956277621	0.62187247310832
468	-166.33873	-250.18507	18.925	5308811269891644672	16.020584106445312	16.408775329589844	15.463369369506836	0.9454059600830078	145.99405059300938	-54.184063387944825	0.5567292448548652
469	-166.55232	16.71907	20.51	5309198779025107456	14.784815788269045	15.750337600708008	13.81533145904541	1.9350061416625977	145.9926298319136	-54.10922656855463	0.2361550082246615
470	-170.25613	-287.8456	19.582	5308811235531640960	16.706865310668945	17.1328125	16.10062599182129	1.032186508178711	145.99234917648465	-54.19462201663118	0.425622790879506
471	-168.24163	-38.54288	19.809	5309186993628935680	16.491207122802734	16.879192352294922	15.746135711669922	1.133056640625	145.99208951432965	-54.12475008065789	0.6326145558940959
472	-169.84012	161.32754	19.721	5309199260056774912	16.334430694580078	16.8018856048584	15.709738731384276	1.092146873474121	145.99036524353056	-54.06871384812669	0.6879684667714414
473	-172.51871	175.9765	19.935	5309199260056775552	16.667436599731445	17.15541648864746	16.016334533691406	1.139081954956055	145.98900036530114	-54.064630962498654	0.4412562077729783
474	-174.35125	189.4024	19.407	5309199260056820352	16.026391983032227	16.491161346435547	15.383184432983398	1.1079769134521484	145.98803620358834	-54.06085470366814	0.4522215580209224
475	-175.65228	127.91277	18.117	5309199225697033984	15.265583992004396	15.553960800170898	14.785698890686035	0.7682619094848633	145.9877253873778	-54.07809898642243	0.2988711963966236
476	-183.56661	-99.65303	20.473	5309186890549715968	16.207324981689453	16.916372299194336	15.356526374816896	1.5598459243774414	145.98503374305326	-54.14192518145112	0.3837582337790297
477	-184.90569	-193.11084	18.685	5308811476049821312	13.19638442993164	14.005074501037598	12.316155433654783	1.6889190673828125	145.98483342525165	-54.168123641558594	0.437901654477436
478	-186.73368	-281.52935	17.923	5308811235531639424	15.08173370361328	15.455398559570312	14.524965286254885	0.9304332733154296	145.9843835281574	-54.19290616315663	0.4187120530186675
479	-187.12711	-1.37733	20.876	5309198740344600832	17.103986740112305	17.810657501220703	16.288278579711914	1.522378921508789	145.98282302534602	-54.11436971619928	0.2198626262712217
480	-189.49187	49.59575	19.484	5309198779020429184	16.46535301208496	16.83558464050293	15.894685745239258	0.940898895263672	145.9814502512501	-54.10011056759284	0.208739064950274
481	-191.63715	-38.6431	20.665	5309186993628934016	17.317808151245117	17.90770721435547	16.587474822998047	1.320232391357422	145.9808384254662	-54.12484061293994	0.4512830384631183
482	-193.9178	-101.79014	17.704	5309186890549714944	14.945755958557127	15.301887512207031	14.405790328979492	0.8960971832275391	145.98003501225767	-54.14255047364628	0.534371152177311
483	-194.96933	-23.2754	19.651	5309198740347705728	16.250215530395508	16.790313720703125	15.541424751281738	1.2488889694213867	145.97916205063277	-54.12055269208801	0.3904596830075995
484	-197.18155	-137.29048	19.557	5309186856189973376	16.238874435424805	16.720834732055664	15.564969062805176	1.1558656692504885	145.9786343639315	-54.15250802629946	0.1622190827513312
485	-196.2038	193.80333	20.168	5309199466215205376	16.855825424194336	17.34754753112793	16.20490264892578	1.1426448822021484	145.97754530749876	-54.05968618988713	0.2396330212567664
486	-199.91827	-203.10226	19.036	5308811476053944960	15.698114395141602	16.224502563476562	15.009366989135742	1.2151355743408203	145.97764213312095	-54.17096730536932	0.3003924127535792
487	-199.75955	-164.29396	19.92	5309186787470494848	16.468082427978516	17.009960174560547	15.77493953704834	1.235020637512207	145.97750898731238	-54.16008997744592	0.3785972320024245
488	-200.37087	-117.2067	18.637	5309186856189974272	15.510382652282717	15.916577339172363	14.915331840515137	1.0012454986572266	145.97701890750142	-54.14688758557858	0.1896772975361402
489	-204.70664	0.11159	16.778	5309198744660686208	13.999201774597168	14.329777717590332	13.49305534362793	0.8367223739624023	145.97437367496838	-54.11402328717967	0.6377728333324653
490	-204.76656	28.40755	19.976	5309198744638750848	16.72075080871582	17.02704620361328	15.789164543151855	1.2378816604614258	145.97419749466127	-54.1060920775352	0.1546688467381159
491	-204.40839	59.69209	19.103	5309198847739905408	16.06822395324707	16.41957664489746	15.529653549194336	0.889923095703125	145.97423700854014	-54.09730442986588	0.2479933978472929
492	-209.24631	-268.27526	18.186	5308811441690068608	15.290947914123535	15.623544692993164	14.78468418121338	0.8388605117797852	145.97348142338285	-54.18925483822332	0.3647382417382855
493	-206.82173	95.07682	19.54	5309198847739907840	16.326805114746094	16.77320671081543	15.704524993896484	1.068681716918945	145.97290079156346	-54.08739467856492	0.3229486834230874
495	-209.95161	98.52846	19.833	5309198847739907968	16.47870445251465	17.024316787719727	15.747248649597168	1.2770681381225586	145.97137181524633	-54.08642814233109	0.2021465077087094
496	-209.30846	182.04953	19.084	5309199431855465728	15.459501266479492	15.993708610534668	14.741238594055176	1.2524700164794922	145.97130872764862	-54.06302042929701	0.1412477753519258
497	-214.57889	-148.79854	19.697	5309186851878222592	17.831615447998047	18.94039726257324	16.822372436523438	2.1180248260498047	145.97009916652695	-54.15620022619459	0.2958459482940602
498	-217.19141	-135.33829	19.306	5309186856189972608	16.17369842529297	16.59860610961914	15.559686660766602	1.038919448852539	145.96901470609404	-54.1520279663702	0.3433606898321614
499	-217.85464	116.98518	19.533	5309198847739908864	16.2380313873291	16.691558837890625	15.610499382019045	1.081059455871582	145.96748484017277	-54.0812824225393	0.33858508981116
500	-221.74926	-231.78925	19.66	5308811441690072960	15.811726570129396	16.483213424682617	15.009453773498535	1.473759651184082	145.9672711458272	-54.17907593322553	0.2490314802501156
501	-226.69407	-152.84849	14.763	5308811544769298432	12.43349838256836	12.540616989135742	12.237703323364258	0.3029136657714844	145.96453096306885	-54.15695862409198	0.6356718409122593
502	-228.7883	16.92465	19.206	5309198813380162432	15.936078071594238	16.34764289855957	15.324973106384276	1.022669792175293	145.96269921803102	-54.10936214958099	0.3194706546752521
503	-233.05291	-251.85858	18.277	5308811437375833600	14.88032341003418	15.32375431060791	14.273409843444824	1.050344467163086	145.96194802541288	-54.18472002257174	1.42552636200883
504	-232.53522	78.51497	16.801	5309198847739904512	14.19974136352539	14.403817176818848	13.85702419281006	0.5467929840087891	145.9606175465956	-54.09211000694008	0.390905573569672
505	-235.07212	-187.06156	16.489	5308811540455163392	12.483129501342772	13.091423988342283	11.734739303588867	1.356684684753418	145.96064318776473	-54.16656989534499	0.5179577076041461
506	-241.60513	-226.24013	18.501	5308811510409547392	15.552647590637209	15.867938995361328	15.061808586120604	0.8061304092407227	145.95768323318927	-54.177563133853305	0.3123343595875562
507	-243.11974	108.77418	20.534	5309199053898380288	14.95434284210205	15.935994148254396	13.976901054382324	1.9590930938720703	145.95539488109614	-54.08364120501163	0.2079296251429562
508	-246.9149	-149.78462	17.448	5308811544769295872	14.71256160736084	15.058016777038574	14.193655014038086	0.8643617630004883	145.95477844454535	-54.15615286101141	0.5414753372422634
