 163   -121.17169   -225.58940 20.548
 164   -122.14570   -194.01815 17.856
 165   -122.87482   -255.39885 18.084
 166   -119.15998    184.45256 20.206
 167   -123.57485   -249.53142 19.53
 168   -124.05299    224.98464 20.19
 169   -127.38637    -53.91040 19.563
 170   -130.30773      6.31511 18.338
 171   -131.50204    -99.09401 14.41
 172   -130.25155    111.25523 20.401
 173   -136.47058   -200.07859 18.288
 174   -133.84008    133.24808 20.677
 175   -149.98985   -105.05147 20.37
 176   -150.27337     50.90038 18.762
 177   -151.54135     10.75906 19.553
 178   -164.98912    -99.09131 19.548
 179   -166.88433   -233.26564 18.968
 180   -173.79801    -49.70926 19.822
 181   -176.84357    153.00341 20.551
 182   -181.75600     41.28936 15.312
 183   -181.92724    129.88527 19.396
 184   -196.66791    -79.14970 20.236
 185   -208.51666     84.05845 19.763
 186   -210.79695    -80.24901 19.709
 187   -223.67345   -100.75181 19.062
 188   -235.16764    -32.87336 20.626
 189   -250.73398   -172.75906 19.205
 190   -251.23257     10.73254 17.632
 191   -251.05907     58.14494 19.068
 192   -253.68354   -136.33195 19.553
 193   -254.26483     44.02748 17.868
 194   -260.03618    -47.74668 18.291
 195   -264.27997     -9.91804 16.267
 196   -268.71012     59.91422 20.528
 197   -272.98030     16.99436 15.881
 198   -276.32461     79.34037 18.806
 199   -283.12184   -165.79707 16.538
 200   -287.58169   -181.24967 18.87
 201   -294.22229   -169.74259 20.59
 202   -300.36634    -59.88248 17.911
 203    326.61246    -47.44560 18.071
 204    321.61231    -18.38263 19.517
 205    319.23298   -144.19799 20.552
 206    318.17680     13.01684 18.316
 207    316.11032    -85.76311 20.722
 208    312.12261      4.13760 18.218
 209    311.65495     22.71464 17.359
 210    306.58430    -62.09114 18.17
 211    304.20272   -164.50662 19.675
 212    300.07234     77.20654 18.527
 213    297.36422    -10.41231 20.292
 214    292.80022     18.61280 20.339
 215    287.59837    -85.16538 17.605
 216    280.07116   -218.85549 18.212
 217    281.26046    -35.07715 19.506
 218    278.36977   -193.43621 20.459
 219    275.21116    -66.42195 20.633
 220    272.67683    128.19922 19.575
 221    271.11392     58.39787 20.488
 222    265.33828    -43.65200 18.272
 223    262.23489   -176.88287 18.013
 224    260.59184    -91.91975 15.997
 225    255.61267    -31.68299 18.174
 226    255.67121    -22.14307 20.015
 227    254.29177    -39.24075 19.231
 228    248.96446   -247.85233 20.179
 229    250.09508    125.39471 16.771
 230    246.39168   -198.49189 20.465
 231    246.19688   -137.79540 16.054
 232    246.44426    114.31275 20.546
 233    241.41949   -249.78391 19.501
 234    241.59832    -74.35573 17.102
 235    237.99032   -233.68633 19.927
 236    237.50980    -45.87310 17.962
 237    231.95984   -250.34486 19.472
 238    226.47238    159.77646 19.605
 239    219.81914   -183.36625 16.136
 240    219.77155   -101.25001 20.578
 241    220.43759     78.49732 20.39
 242    220.24952     65.50157 13.449
 243    216.95731   -223.71816 19.88
 244    216.06239   -288.69707 19.703
 245    215.83924    -49.90817 20.253
 246    213.29732   -175.22075 18.88
 247    214.17373    186.21865 20.645
 248    209.25326     37.18534 18.404
 249    205.82022   -278.24251 17.605
 250    203.52508   -293.17940 18.9
 251    204.97516    -19.47280 19.817
 252    205.49012    124.77871 19.789
 253    200.68375   -276.21949 19.914
 254    192.56263    -57.11232 19.147
 255    190.41372   -220.11784 16.984
 256    187.39953    -70.06576 19.111
 257    189.32269    149.28011 20.171
 258    183.14580   -150.37659 20.517
