source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,phot_g_mean_flux,duplicated_source,l,b
5309198607226407424,145.94961247260275,0.15266990661621094,-54.13718118204917,0.16005641222000122,0.26652183328753337,0.18054433166980743,1.476212739944458,1.0938129425048828,,1.360170841217041,-60.930351706492026,0.7343024611473083,2.114440441131592,26,18.90279197692871,19.67462730407715,18.068998336791992,1.6056289672851562,1.2634899616241455,517.4037645295398,False,277.5994517846377,-0.7648248807280347
5309198637268487424,145.97343320118623,0.12533524632453918,-54.131346267044265,0.12272386252880096,0.05905204557279803,0.14157719910144806,0.41710135340690613,0.9261766076087952,1.2595524787902832,,-60.916598034408395,0.0,0.0,25,18.621944427490234,20.211139678955078,17.451501846313477,2.7596378326416016,1.4048529863357544,670.1455847409421,False,277.6062678309916,-0.7513203078201312
5309198637268488064,145.96273956839474,0.053948137909173965,-54.12881301958134,0.050013091415166855,0.3296462126520407,0.059390000998973846,5.550533771514893,1.029416561126709,1.4359827041625977,,-60.918985935270655,0.17842316627502441,1.0303313732147217,26,17.172582626342773,17.812576293945312,16.408790588378906,1.4037857055664062,1.2528345584869385,2546.322616350738,False,277.5998584302926,-0.7534663598200978
5309198637268488832,145.9758771252256,0.07750754058361053,-54.12547753336052,0.07482753694057465,0.48872113813253093,0.08441624790430069,5.789420127868652,0.949600875377655,1.4350942373275757,,-60.91131388690245,0.0,0.0,27,17.83765411376953,18.480886459350586,17.06199836730957,1.4188880920410156,1.2609812021255493,1380.0192586527066,False,277.60354311312204,-0.7459286445652782
5309198637268489216,145.9733498922148,0.03929156810045242,-54.12300351616208,0.03730447217822075,0.22490062947181647,0.043552033603191376,5.163952350616455,1.046260952949524,1.4466904401779175,,-60.91049986598808,0.0548960417509079,0.1667792797088623,27,16.691747665405273,17.299665451049805,15.944123268127441,1.3555421829223633,1.2523225545883179,3965.0394134246476,False,277.6008096086627,-0.7450102551973855
5309198637268489472,145.9676121221616,0.10149922966957092,-54.12337762539756,0.09883546084165573,0.2780628094798129,0.11414455622434616,2.436058521270752,1.0678553581237793,,1.404921293258667,-60.91305496663623,0.4761292338371277,2.072411298751831,25,18.19922637939453,18.813199996948242,17.313907623291016,1.4992923736572266,1.3633315563201904,989.1362119986588,False,277.59849650349804,-0.7474795485288463
5309198637268489600,145.97552340339558,0.11278291046619415,-54.121891728804314,0.11231965571641922,0.2395725742635811,0.1303735226392746,1.8375860452651978,0.9697005748748779,1.381813406944275,,-60.90881898003517,0.0,0.0,25,18.505138397216797,19.332582473754883,17.639223098754883,1.693359375,1.272944688796997,746.2617656726007,False,277.60105555988855,-0.7433374886005273
5309198637268491008,145.96426463838083,0.05111875757575035,-54.12091013240131,0.048013731837272644,0.4102239900592031,0.05538059026002884,7.407360553741455,0.9745800495147705,1.451647400856018,,-60.912571645153804,0.0,0.0,27,17.176855087280273,17.75765037536621,16.4514217376709,1.3062286376953125,1.245845079421997,2536.3258551067456,False,277.5954016531253,-0.7468788786437686
5309198637268491648,145.96133354273562,0.13586567342281342,-54.11816064570338,0.13328896462917328,0.3013702672302486,0.15606193244457245,1.9310941696166992,1.0124707221984863,,1.3574069738388062,-60.91171549695676,0.14959800243377686,0.10752292722463608,25,18.71862030029297,19.399930953979492,17.708019256591797,1.6919116973876953,1.4549158811569214,613.0537416843762,False,277.59230891530666,-0.7459054997078615
5309198637269292928,145.96938821410274,0.10534724593162537,-54.12346013299359,0.1016339510679245,0.06458194246061705,0.11887406557798386,0.543280303478241,1.0116783380508423,1.2775702476501465,,-60.912409803828936,0.22343766689300537,0.3715321123600006,25,18.305959701538086,19.624040603637695,17.151304244995117,2.472736358642578,1.434592366218567,896.5262402597276,False,277.5993413580848,-0.7468659154513588
5309198641559467136,145.96862440690046,0.1446593999862671,-54.13583050052799,0.1412687748670578,0.3713194913280657,0.16256508231163025,2.284128427505493,1.0576328039169312,1.4226641654968262,,-60.92180412801009,0.5458129048347473,1.3546925783157349,25,18.808443069458008,19.543170928955078,18.034339904785156,1.5088310241699219,1.2273435592651367,564.3770007277731,False,277.60703997572864,-0.7565596137407176
5309198641581465856,145.95695724466904,0.06336705386638641,-54.12686938514789,0.0601617693901062,0.18102840282350263,0.06892028450965881,2.6266345977783203,0.9310194849967957,1.285050868988037,,-60.9198553934857,0.0,0.0,27,17.507953643798828,18.860506057739258,16.374452590942383,2.486053466796875,1.4043362140655518,1869.6714536806237,False,277.59601972984024,-0.754191167141694
5309198641581467264,145.95987583696257,0.04853544756770134,-54.12335239725865,0.0449332520365715,0.268920292065776,0.05355217307806015,5.021650314331055,0.9788024425506592,1.4372025728225708,,-60.91611076850189,0.0,0.0,26,17.029821395874023,17.64200782775879,16.25167465209961,1.3903331756591797,1.274590015411377,2904.144366001735,False,277.5950338356622,-0.7504066373322528
5309198641586148480,145.96934890156456,0.49401238560676575,-54.12445527405996,0.458079993724823,-0.32372327811681434,0.5401422381401062,-0.5993296504020691,6.863725662231445,,1.4884368181228638,-60.913156822216656,6.069651126861572,612.8500366210938,26,17.757003784179688,18.083515167236328,16.67210578918457,1.4114093780517578,1.6801948547363281,1486.4317071478904,False,277.59997052841896,-0.7476373093405814
5309198671627829120,145.92995391403394,0.11926964670419693,-54.127344551534335,0.11623771488666534,0.09062671827720603,0.13395586609840393,0.6765416264533997,0.9775813817977905,1.308656930923462,,-60.930935631676,0.0,0.0,24,18.49539566040039,19.834312438964844,17.384702682495117,2.4496097564697266,1.3821182250976562,752.988270245874,False,277.58430350215144,-0.7648386083995179
5309198671628226048,145.93857497995822,0.13949552178382874,-54.13248970396711,0.13419197499752045,0.7828919023821237,0.1571567803621292,4.981597900390625,1.0553529262542725,1.3395390510559082,,-60.93129063627152,0.3604971468448639,0.5990604162216187,25,18.72970962524414,19.775375366210938,17.7440185546875,2.0313568115234375,1.3203117847442627,606.824459788211,False,277.59148743806156,-0.7654635812990707
5309198671628228864,145.92395750738345,0.09252292662858963,-54.125664255564914,0.08968014270067215,0.12220462649905292,0.10459965467453003,1.168308138847351,0.9456222653388977,1.433219313621521,,-60.93208374143061,0.0,0.0,24,18.067171096801758,18.72719383239746,17.306211471557617,1.4209823608398438,1.2432658672332764,1117.0650649532645,False,277.58054097340187,-0.7658468984356939
5309198671628229120,145.94764005301556,0.06544099003076553,-54.12350390698516,0.06289029866456985,0.34682897262890794,0.07140990346670151,4.856875419616699,1.0232781171798706,1.4334551095962524,,-60.92108456814114,0.0,0.0,26,17.54298210144043,18.174062728881836,16.744657516479492,1.4294052124023438,1.283638834953308,1810.3144965459164,False,277.5896823179144,-0.7551823775282825
5309198671628230400,145.93877176879462,0.07178488373756409,-54.11880074697377,0.06803467124700546,0.15102247867464355,0.07862338423728943,1.9208341836929321,1.0144479274749756,1.2887815237045288,,-60.92115201157554,0.0,0.0,27,17.690649032592773,19.01541519165039,16.589427947998047,2.4259872436523438,1.3747183084487915,1580.110382893837,False,277.58267490779923,-0.7549872353535013
5309198671628230656,145.9290917629793,0.18513739109039307,-54.11820658555816,0.17724047601222992,0.408396092970719,0.20348548889160156,2.0070035457611084,1.1949944496154785,,1.3414371013641357,-60.924562146454726,1.2661129236221313,5.33316707611084,27,18.92913818359375,19.757234573364258,17.683916091918945,2.0733184814453125,1.6635016202926636,505.00025696743165,False,277.57797746111817,-0.758224533418829
5309198671628230912,145.93575050310054,0.09165013581514359,-54.11719170586056,0.0853802040219307,0.2009714052281336,0.10205181688070297,1.969307541847229,0.9998155236244202,1.3576780557632446,,-60.92116996031826,0.0,0.0,24,18.024646759033203,18.918363571166992,17.03191375732422,1.8864498138427734,1.3686867952346802,1161.6843355269068,False,277.5802831063081,-0.7549159042551725
5309198671629030784,145.9463565222527,0.09222766757011414,-54.12722342308759,0.09315745532512665,0.05326038968749571,0.1023433580994606,0.5204088687896729,1.1076197624206543,,1.3894662857055664,-60.92432824981617,0.4044090807437897,2.013152599334717,26,17.96665382385254,18.64398193359375,16.891883850097656,1.7520980834960938,1.5213453769683838,1225.4203426904921,False,277.59152867593366,-0.758497812873804
5309198675919177472,145.9316576995007,0.10836588591337204,-54.12909340549211,0.10553313791751862,0.2036124835231026,0.11986906826496124,1.6986241340637207,1.0073904991149902,,1.4372546672821045,-60.931543761969955,0.0,0.0,25,18.369287490844727,19.042869567871094,17.48221206665039,1.5606575012207031,1.3428629636764526,845.72968293676,False,277.5861993010678,-0.7655181861625746
5309198675919181824,145.93124561695356,0.10545223206281662,-54.127069557782136,0.10161332786083221,0.2009003977706641,0.11719144880771637,1.714292287826538,0.9762570858001709,,1.414344310760498,-60.93022021490567,0.0,0.0,24,18.29759979248047,18.59444808959961,17.223358154296875,1.3710899353027344,1.6838959455490112,903.4551925868576,False,277.5846998178132,-0.7641375276246681
5309198675919202176,145.93910811472125,0.06524202227592468,-54.1211695403698,0.058809544891119,0.29212695461736954,0.06875401735305786,4.248870849609375,1.181329369544983,,1.4745193719863892,-60.92275943783218,0.3811355531215668,4.4799909591674805,26,17.18926429748535,17.47054672241211,16.21588897705078,1.2546577453613281,1.5914210081100464,2507.501684031998,False,277.5843648181141,-0.7566589835461267
5309198675919205120,145.9405180268411,0.10683129727840424,-54.12125848052722,0.10248919576406479,-0.012097975865844351,0.11994925141334534,-0.10085911303758621,1.082746982574463,,1.3601785898208618,-60.92226450906966,0.41797590255737305,1.565431833267212,23,18.253625869750977,18.848222732543945,17.32636833190918,1.5218544006347656,1.4082170724868774,940.7972929189797,False,277.5850505681888,-0.7561893791298336
5309198675941200000,145.9367134019904,0.08862766623497009,-54.13399057109286,0.08913720399141312,0.4548477185979653,0.1018952876329422,4.463873863220215,1.0006499290466309,1.428163766860962,,-60.93313328579522,0.0,0.0,26,18.123313903808594,18.748903274536133,17.288040161132812,1.4608631134033203,1.3160909414291382,1060.7705935325419,False,277.5916344581346,-0.7673130741406492
5309198675941200512,145.93256975028115,0.03487347438931465,-54.128883737420914,0.032361287623643875,0.17206495416017803,0.037802595645189285,4.551670551300049,0.9769142866134644,1.4469001293182373,,-60.9310272333901,0.0,0.0,27,16.454410552978516,17.037609100341797,15.657788276672363,1.3798208236694336,1.300547480583191,4933.81162964217,False,277.58646904784996,-0.7650114089816982
5309198675941202048,145.9372405989056,0.035398487001657486,-54.12408510930646,0.031469136476516724,0.16905477998677798,0.038330886512994766,4.410406112670898,1.0034763813018799,1.2804186344146729,,-60.92564445319438,0.0,0.0,26,16.38387107849121,17.754865646362305,15.244861602783203,2.5100040435791016,1.4069037437438965,5264.997943139041,False,277.5854287691295,-0.7595858583324303
5309198675941202176,145.93309807107616,0.0748700201511383,-54.120863317085295,0.06907857209444046,0.16574346765759243,0.07988143712282181,2.0748684406280518,1.0728987455368042,1.457862377166748,,-60.92492276369928,0.3150624930858612,1.8777166604995728,27,17.64583969116211,18.210054397583008,16.93737030029297,1.272684097290039,1.239655613899231,1646.6850344934585,False,277.5814891575108,-0.7587163255385373
5309198675941202688,145.9479764160421,0.01963013969361782,-54.12758405174025,0.018265733495354652,0.43338617021828696,0.02205749973654747,19.648019790649414,0.9928123950958252,1.4990283250808716,,-60.92394954010843,0.0,0.0,27,15.207834243774414,15.659724235534668,14.569544792175293,1.090179443359375,1.2360666990280151,15552.966147888434,False,277.5924845125487,-0.7581548359739042
5309198675941204096,145.94870303610634,0.12220539897680283,-54.12370838103046,0.12042699009180069,0.5047035365404571,0.14091770350933075,3.5815482139587402,0.9531934857368469,1.4205048084259033,,-60.92081242287307,0.0,0.0,25,18.580324172973633,19.241729736328125,17.776424407958984,1.4653053283691406,1.2769885063171387,696.3334196467134,False,277.5902886750159,-0.7549328377271566
5309198675941267200,145.94804725528223,0.0364956371486187,-54.12659378197421,0.03453488647937775,0.4223359991110546,0.04083762317895889,10.341835975646973,0.9574121236801147,1.4981939792633057,,-60.92319362696662,0.0,0.0,27,16.555927276611328,16.986906051635742,15.918123245239258,1.0687828063964844,1.245029330253601,4493.410373478902,False,277.5918723146708,-0.757375325431663
5309198705987967616,145.9479897507562,0.08640380948781967,-54.122173046252605,0.08602415770292282,0.49830978049160446,0.09481807053089142,5.255430698394775,1.0393742322921753,1.460542917251587,,-60.91996745105205,0.108182892203331,0.14170123636722565,26,17.9652156829834,18.513851165771484,17.23163604736328,1.2822151184082031,1.264799952507019,1227.045986329242,False,277.5889729140068,-0.7540378146669657
5309198705987970688,145.95467872372936,0.06406204402446747,-54.11452252028778,0.06029966101050377,0.9267738188455336,0.0702284425497055,13.196558952331543,0.9271230697631836,1.3940379619598389,,-60.91168581952328,0.0,0.0,27,17.59840965270996,18.412351608276367,16.75250244140625,1.6598491668701172,1.2601168155670166,1720.2166078164323,False,277.5869794623954,-0.7456755393665288
5309198705987970816,145.9547564918828,0.07184711843729019,-54.11639790418068,0.06674540787935257,0.4341379990266066,0.07796107232570648,5.568650722503662,1.0148706436157227,1.4561306238174438,,-60.91303347821829,0.1440671682357788,0.36156991124153137,26,17.729185104370117,18.307891845703125,17.039348602294922,1.2685432434082031,1.2201811075210571,1525.0100416864416,False,277.58823310162234,-0.7470711747138412
5309198705987971072,145.95737238766486,0.07814738899469376,-54.11292876653493,0.07323221862316132,0.14545025791997734,0.08623413741588593,1.6866899728775024,1.0366748571395874,1.3592556715011597,,-60.90944377758776,0.0,2.1154929496131113e-15,26,17.885623931884766,18.811443328857422,16.905651092529297,1.905792236328125,1.3471404314041138,1320.3736416661302,False,277.58714366173655,-0.7434380783202852
